Парк дома культуры железнодорожников;50.4277751;30.6586897
ЖК  Святобор ;50.4539485;30.3766875
Парк им. Воинов-интернационалистов (Южный парк);50.4098822;30.6569479
Парк;50.4525226;30.375781
Сквер;50.5025929;30.6018993
Парк;50.3525966;30.4198872
Казенный лес;50.447088;30.3684757
Парк «Кристерова горка»;50.512061;30.4470942
Парк;50.5158807;30.4596187
Деснянский парк;50.5072142;30.5968809
Кристерова горка;50.5125701;30.4466986
Сквер;50.504884;30.6026932
Ліс;50.4272738;30.3624013
Ліс;50.4267714;30.3621062
Сквер;50.5047459;30.424726
Центральный вход в Парк Партизанской Славы;50.416268;30.6671613
Сквер;50.5228832;30.4912099
Парк на въезде в Вишневое;50.3966686;30.3676324
Сквер;50.506839;30.6032806
Ліс;50.4272071;30.359416
Урочище Кристерова горка;50.5152344;30.4466611
Сквер;50.5106667;30.5976748
Дитяча площадка;50.3837001;30.3719123
An old oak tree;50.3350454;30.5828422
Парк Партизанской Славы;50.4174528;30.6725111
Администрация парка;50.4154161;30.6724763
Аллея (парк Славы);50.3867295;30.3672046
Липовая роща;50.5234544;30.4673141
Быковнянский лес;50.4821127;30.6488567
Лес;50.4328633;30.3539506
Молодой сосняк;50.4739183;30.6569892
Парк отдыха «Чабаны»;50.3423237;30.4208837
Бульвар  Южный ;50.3801202;30.3701578
Сквер  Молодёжный ;50.5080603;30.6121695
Парк «Отца и сына» церкви «Спасение»;50.3904636;30.3621632
Парковая алея Южного микрорайона;50.3813406;30.3675896
Парк Кинь-Грусть;50.5206031;30.4437267
Парк детскогo садa;50.4530939;30.6734848
Сельский парк;50.3707402;30.374279
Кафе;50.5311342;30.5269476
Парк вдоль Минского шоссе;50.5243616;30.4525029
Сквер;50.4563206;30.3541705
Парк  Сосновый ;50.4523056;30.6782698
Сквер;50.5112467;30.6184083
УТБ ФК  Динамо  Киев;50.3223814;30.5668165
Парк-бульвар;50.5120176;30.4080104
Буферный парк  Виноградарь ;50.5192929;30.4154348
Дубовая посадка;50.4251812;30.3377795
Аллея;50.5267939;30.5996006
Сквер;50.5199687;30.6180757
Сквер перед школой;50.4606526;30.3417599
Аллея;50.5297626;30.5962479
Лес;50.3664511;30.3579282
Молодёжный парк;50.5213594;30.6237727
Сквер;50.5236966;30.6188536
Урочище Кирыково;50.3035667;30.5261993
Государственный заказник  Жуков остров ;50.3155605;30.6004213
Центральный парк;50.4892894;30.3339252
Островок;50.3167196;30.6509904
Сосновый парк и пляж;50.5684651;30.5357802
Ліс;50.5710067;30.4785955
Ворота в парк  Пуща-Водица ;50.5349233;30.3552447
Парк  Пуща-Водица ;50.533995;30.353363
Парк отдыха;50.580394;30.4830103
Лес;50.5796377;30.4598951
Роща;50.266804;30.5579835
Тарасовский парк;50.3392774;30.2967417
Парк;50.5911896;30.5014331
База отдыха семейного типа;50.5523461;30.3399789
Парк Победы;50.3261591;30.2883249
Ліс;50.4039257;30.236797
Парк имени Т. Г. Шевченко;50.4996073;30.7726031
Лес;50.2452786;30.5636912
Парк Победы;50.5068933;30.788302
Урочище Москалів  Яр;50.294504;30.2946471
Урочище Батьківщина;50.2915377;30.2983083
Лесопарк;50.5319816;30.2603205
Урочище Гнилуша;50.2919749;30.2911066
Бывший городской сад;50.5206199;30.785247
Парк Победы;50.5178606;30.2354206
Парк З. Алиевой;50.524475;30.2384304
Хвойный лес;50.4002808;30.8290812
Хвойный лес;50.3966048;30.8288705
Парк;50.5261111;30.2379638
Питомник;50.4534465;30.1846635
Парк;50.6010713;30.7051563
Оздоровительный лагерь  Дружный ;50.5150246;30.2100718
Парк санатория-профилактория  Дружный ;50.5144502;30.2074429
Двор окруженный домами.;50.383694;30.8483916
Березовая роща;50.3810447;30.847646
Заказник “Хутор Чубинского;50.3823427;30.8495878
Ліс;50.3944942;30.1733021
Памятник погибшим воинам ВОВ;50.5362617;30.2150403
Роща;50.3221683;30.8212219
Парк Славы;50.5480265;30.2173174
Лісосмуга;50.2973578;30.2181405
