1493	вул.Вокзальна	Солом’янський район
1494	вул.Лукашевича Миколи	Солом’янський район
1495	вул.Платонівська	Солом’янський район
1496	вул.Фурманова	Солом’янський район
1497	вул.Кавказька	Солом’янський район
1498	вул.Кубанська	Солом’янський район
1499	вул.Механізаторів	Солом’янський район
1500	пров.Рощинський	Солом’янський район
1501	вул.Виборзька	Солом’янський район
1502	вул.Металістів	Солом’янський район
1503	вул.Янгеля	Солом’янський район
1504	вул.Борщагівська (Солом’янський район)	Солом’янський район
1505	вул.Дашавська	Солом’янський район
1506	вул.Залізнична	Солом’янський район
1507	вул.Польова (Солом’янський район)	Солом’янський район
1508	пров.Індустріальний	Солом’янський район
1509	пров.Ковальський	Солом’янський район
1510	вул.Боткіна	Солом’янський район
1511	вул.Політехнічна (Солом’янський район)	Солом’янський район
1512	просп.Перемоги (Солом’янський район)	Солом’янський район
1513	вул.Гетьмана Вадима	Солом’янський район
1514	вул.Смоленська	Солом’янський район
1515	пров.Польовий	Солом’янський район
1516	вул.Машинобудівна	Солом’янський район
1517	вул.Тупикова	Солом’янський район
1518	пров.Машинобудівний	Солом’янський район
1519	вул.Дністровська	Солом’янський район
1520	вул.Деснянська (Солом’янський район)	Солом’янський район
1521	пров.Металістів	Солом’янський район
1522	вул.Гарматна	Солом’янський район
1523	вул.Василенка Миколи	Солом’янський район
1524	вул.Козелецька	Солом’янський район
1525	пров.Чугуївський	Солом’янський район
1526	вул.Шутова	Солом’янський район
1527	пров.Виборзький	Солом’янський район
1528	вул.Західна	Солом’янський район
1529	бульв.Лепсе Івана	Солом’янський район
1530	просп.Комарова	Солом’янський район
1531	вул.Героїв Севастополя	Солом’янський район
1532	вул.Каблукова	Солом’янський район
1533	вул.Метробудівська	Солом’янський район
1534	вул.Чумака Василя	Солом’янський район
1535	вул.Білецького	Солом’янський район
1536	вул.Стражеска	Солом’янський район
1537	вул.Донця Михайла	Солом’янський район
1538	просп.Відрадний (Солом’янський район)	Солом’янський район
1539	вул.Далека	Солом’янський район
1540	вул.Добрузька	Солом’янський район
1541	вул.Качалова	Солом’янський район
1542	вул.Потебні	Солом’янський район
1543	вул.Райніса Яна	Солом’янський район
1544	вул.Новопольова	Солом’янський район
1545	вул.Пост-Волинська	Солом’янський район
1546	вул.Шепелєва Миколи	Солом’янський район
1547	вул.Газова	Солом’янський район
1548	вул.Зелена	Солом’янський район
1549	вул.Знам’янська	Солом’янський район
1550	вул.Патріотів	Солом’янський район
1551	вул.Постова	Солом’янський район
1552	вул.Суздальська	Солом’янський район
1553	вул.Танкістів	Солом’янський район
1554	вул.Галана Ярослава	Солом’янський район
1555	вул.Залісна	Солом’янський район
1556	вул.Кар’єрна	Солом’янський район
1557	вул.Карпатська	Солом’янський район
1558	вул.Миронівська	Солом’янський район
1559	вул.Одеська	Солом’янський район
1560	вул.Паустовського	Солом’янський район
1561	вул.Планерна	Солом’янський район
1562	вул.Попельнянська	Солом’янський район
1563	вул.Чернишевського	Солом’янський район
1564	вул.Чернівецька	Солом’янський район
1565	вул.Ніжинська	Солом’янський район
1566	вул.Бориславська	Солом’янський район
1567	вул.Піддубного Івана	Солом’янський район
1568	вул.Лебедєва-Кумача	Солом’янський район
1569	вул.Слов’янська	Солом’янський район
1570	вул.Леванєвського	Солом’янський район
1571	вул.Долинна	Солом’янський район
1572	вул.Караваєва	Солом’янський район
1573	вул.Комбайнерів	Солом’янський район
1574	вул.Тутковського	Солом’янський район
1575	вул.Яблонської Тетяни	Солом’янський район
1576	вул.Іринінська	Шевченківський район
1577	вул.Мала Житомирська	Шевченківський район
1578	вул.Малопідвальна	Шевченківський район
1579	вул.Софіївська	Шевченківський район
1580	вул.Тарасової Алли	Шевченківський район
1581	вул.Хрещатик (Шевченківський район)	Шевченківський район
1582	пров.Михайлівський	Шевченківський район
1583	пров.Шевченка Тараса	Шевченківський район
1584	вул.Володимирська (Шевченківський район)	Шевченківський район
1585	вул.Костьольна	Шевченківський район
1586	вул.Михайлівська	Шевченківський район
1587	вул.Трьохсвятительська	Шевченківський район
1588	вул.Грінченка Бориса	Шевченківський район
1589	вул.Паторжинського	Шевченківський район
1590	вул.Прорізна (Шевченківський район)	Шевченківський район
1591	вул.Пушкінська	Шевченківський район
1592	вул.Золотоворітська	Шевченківський район
1593	вул.Рейтарська	Шевченківський район
1594	вул.Ярославів Вал	Шевченківський район
1595	бульв.Шевченка Тараса	Шевченківський район
1596	вул.Хмельницького Богдана	Шевченківський район
1597	вул.Велика Житомирська	Шевченківський район
1598	вул.Десятинна	Шевченківський район
1599	вул.Стрілецька	Шевченківський район
1600	вул.Стрітенська	Шевченківський район
1601	пров.Георгіївський	Шевченківський район
1602	пров.Десятинний	Шевченківський район
1603	пров.Рильський	Шевченківський район
1604	вул.Терещенківська	Шевченківський район
1605	вул.Толстого Льва	Шевченківський район
1606	вул.Червоноармійська (Шевченківський район)	Шевченківський район
1607	вул.Леонтовича	Шевченківський район
1608	вул.Лисенка	Шевченківський район
1609	вул.Франка Івана	Шевченківський район
1610	вул.Коцюбинського Михайла	Шевченківський район
1611	вул.Пирогова	Шевченківський район
1612	вул.Гончара Олеся	Шевченківський район
1613	вул.Чапаєва (Шевченківський район)	Шевченківський район
1614	вул.Воровського (Шевченківський район)	Шевченківський район
1615	вул.Кудрявська	Шевченківський район
1616	вул.Смирнова-Ласточкіна	Шевченківський район
1617	пров.Нестерівський	Шевченківський район
1618	узвіз Кудрявський	Шевченківський район
1619	вул.Гоголівська	Шевченківський район
1620	пров.Чеховський	Шевченківський район
1621	пров.Бєлінського	Шевченківський район
1622	вул.Вєтрова	Шевченківський район
1623	вул.Жилянська (Шевченківський район)	Шевченківський район
1624	вул.Саксаганського (Шевченківський район)	Шевченківський район
1625	вул.Симона Петлюри	Шевченківський район
1626	вул.Старовокзальна	Шевченківський район
1627	вул.Артема	Шевченківський район
1628	вул.Обсерваторна	Шевченківський район
1629	пл.Львівська	Шевченківський район
1630	вул.Коцюбинського Юрія	Шевченківський район
1631	вул.Дмитрівська	Шевченківський район
1632	вул.Золотоустівська	Шевченківський район
1633	вул.Тургенєвська	Шевченківський район
1634	вул.Некрасівська	Шевченківський район
1635	пров.Бехтерєвський	Шевченківський район
1636	вул.Павлівська	Шевченківський район
1637	вул.Дончука Василя	Шевченківський район
1638	вул.Пимоненка Миколи	Шевченківський район
1639	вул.Полтавська	Шевченківський район
1640	вул.Студентська	Шевченківський район
1641	вул.Річна	Шевченківський район
1642	вул.Чорновола В’ячеслава	Шевченківський район
1643	просп.Перемоги (Шевченківський район)	Шевченківський район
1644	вул.Лук’янівська	Шевченківський район
1645	вул.Олегівська	Шевченківський район
1646	вул.Соляна	Шевченківський район
1647	вул.Трудова	Шевченківський район
1648	вул.Глібова	Шевченківський район
1649	вул.Кравченка Миколи	Шевченківський район
1650	вул.Андрющенка Григорія	Шевченківський район
1651	вул.Коперника	Шевченківський район
1652	вул.Рибалка Маршала	Шевченківський район
1653	вул.Шолуденка	Шевченківський район
1654	вул.Молдавська	Шевченківський район
1655	вул.Білоруська	Шевченківський район
1656	вул.Дегтярівська	Шевченківський район
1657	вул.Мельникова	Шевченківський район
1658	вул.Печенізька	Шевченківський район
1659	вул.Підгірна	Шевченківський район
1660	вул.Татарська	Шевченківський район
1661	вул.Стара Поляна	Шевченківський район
1662	вул.Шмідта Отто	Шевченківський район
1663	пров.Татарський	Шевченківський район
1664	вул.Половецька	Шевченківський район
1665	вул.Багговутівська	Шевченківський район
1666	вул.Нагірна	Шевченківський район
1667	пров.Квітучий	Шевченківський район
1668	вул.Зоологічна	Шевченківський район
1669	вул.Якіра	Шевченківський район
1670	вул.Лермонтовська	Шевченківський район
1671	вул.Довнар-Запольського	Шевченківський район
1672	вул.Василевської Ванди	Шевченківський район
1673	вул.Кирило-Мефодіївська	Шевченківський район
1674	вул.Старокиївська	Шевченківський район
1675	вул.Ярмоли Віктора	Шевченківський район
1676	пров.Старокиївський	Шевченківський район
1677	вул.Шулявська	Шевченківський район
1678	пров.Брест-Литовський	Шевченківський район
1679	пров.Тбіліський	Шевченківський район
1680	вул.Борщагівська (Шевченківський район)	Шевченківський район
1681	вул.Політехнічна (Шевченківський район)	Шевченківський район
1682	пров.Політехнічний	Шевченківський район
1683	вул.Ісаакяна	Шевченківський район
1684	вул.Тимофеєвої Галі	Шевченківський район
1685	вул.Сім’ї Хохлових	Шевченківський район
1686	вул.Герцена	Шевченківський район
1687	вул.Овруцька	Шевченківський район
1688	вул.Платона Майбороди	Шевченківський район
1689	вул.Макарівська	Шевченківський район
1690	вул.Пугачова	Шевченківський район
1691	вул.Мурашка Миколи	Шевченківський район
1692	вул.Тропініна	Шевченківський район
1693	пров.Делегатський	Шевченківський район
1694	пров.Нагірний	Шевченківський район
1695	пров.Тропініна	Шевченківський район
1696	пров.Шишкінський	Шевченківський район
1697	вул.Бакинська	Шевченківський район
1698	вул.Бугорна	Шевченківський район
1699	вул.Ольжича	Шевченківський район
1700	вул.Полянська	Шевченківський район
1701	вул.Теліги Олени	Шевченківський район
1702	вул.Чаплигіна	Шевченківський район
1703	пров.Бакинський	Шевченківський район
1704	пров.Бугорний	Шевченківський район
1705	пров.Вишневий	Шевченківський район
1706	пров.Полянський	Шевченківський район
1707	пров.Чаплигіна	Шевченківський район
1708	вул.Грозненська	Шевченківський район
1709	вул.Академіка Грекова	Шевченківський район
1710	вул.Щусєва	Шевченківський район
1711	вул.Берлинського Максима	Шевченківський район
1712	вул.Подвойського	Шевченківський район
1713	вул.Вавилових	Шевченківський район
1714	вул.Бердянська	Шевченківський район
1715	вул.Житкова	Шевченківський район
1716	вул.Котовського (Шевченківський район)	Шевченківський район
1717	вул.Ясногірська	Шевченківський район
1718	пров.Бердянський	Шевченківський район
1719	вул.Тираспільська	Шевченківський район
1720	вул.Орловська	Шевченківський район
1721	вул.Ризька	Шевченківський район
1722	пров.Орловський	Шевченківський район
1723	пров.Щусєва	Шевченківський район
1724	вул.Дорогожицька	Шевченківський район
1725	вул.Шамрила Тимофія	Шевченківський район
1726	вул.Гонти Івана	Шевченківський район
1727	вул.Жамбила Жабаєва	Шевченківський район
1728	вул.Новоукраїнська	Шевченківський район
1729	вул.Руданського	Шевченківський район
1730	вул.Танкова	Шевченківський район
1731	вул.Українська	Шевченківський район
1732	вул.Желябова	Шевченківський район
1733	вул.Перовської Софії	Шевченківський район
1734	вул.Шевцова	Шевченківський район
1735	вул.Довженка Олександра	Шевченківський район
1736	вул.Потьє Ежена	Шевченківський район
1737	вул.Шпака	Шевченківський район
1738	вул.Лагерна	Шевченківський район
1739	пров.Артилерійський	Шевченківський район
1740	вул.Баумана	Шевченківський район
1741	вул.Калинова	Шевченківський район
1742	вул.Краснодарська	Шевченківський район
1743	вул.Магістральна	Шевченківський район
1744	вул.Саратовська	Шевченківський район
1745	вул.Сонячна	Шевченківський район
1746	вул.Толбухіна	Шевченківський район
1747	вул.Цулукідзе	Шевченківський район
1748	вул.Черкаська	Шевченківський район
1749	пров.Баумана	Шевченківський район
1750	пров.Толбухіна	Шевченківський район
1751	вул.Муромська	Шевченківський район
1752	вул.Піка Вільгельма	Шевченківський район
1753	вул.Салютна	Шевченківський район
1754	пров.Салютний	Шевченківський район
1755	вул.Ставропольська	Шевченківський район
1756	вул.Тешебаєва	Шевченківський район
1757	пров.Ружинський	Шевченківський район
1758	пров.Ставропольський	Шевченківський район
1759	вул.Уссурійська	Шевченківський район
1760	пров.Уссурійський	Шевченківський район
1761	вул.Щербакова	Шевченківський район
1762	вул.Естонська	Шевченківський район
1763	вул.Кирпоноса	Шевченківський район
1764	вул.Черняховського	Шевченківський район
1765	вул.Шаумяна	Шевченківський район
1766	вул.Цюрупинська	Шевченківський район
1767	вул.Бабушкіна	Шевченківський район
1768	вул.Блюхера	Шевченківський район
1769	вул.Стеценка (Шевченківський район)	Шевченківський район
1770	вул.Академіка Туполєва	Шевченківський район
1771	пров.Естонський	Шевченківський район
1772	пров.Овочевий	Шевченківський район
1773	вул.Балакліївська	Шевченківський район
1774	вул.Гончарова	Шевченківський район
1775	вул.Невська	Шевченківський район
1776	вул.Олександрівська	Шевченківський район
1777	пров.Невський	Шевченківський район
1778	пров.Щербакова	Шевченківський район
